cid,smiles,ik
164512,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C(=O)C3=C(C=C(C=C3C)C)C)C,GUCYFKSBFREPBC-UHFFFAOYSA-N
657220,CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)CC)/C2=CC=C(C=C2)OC(=O)CC,VZMLEMYJUIIHNF-QURGRASLSA-N
163263,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,XVULBTBTFGYVRC-HHUCQEJWSA-N
57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,DBEPLOCGEIEOCV-WSBQPABSSA-N
446155,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,FJLGEFLZQAZZCD-MCBHFWOFSA-N
12484,CC1=CC=CC=C1N.Cl,OGVXWEOZQMAAIM-UHFFFAOYSA-N
9903,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,SMEROWZSTRWXGI-HVATVPOCSA-N
107377,CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,VTIMKVIDORQQFA-UHFFFAOYSA-N
11769,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],CUARLQDWYSRQDF-UHFFFAOYSA-N
15098,CCCC[Sn](CCCC)(CCCC)CCCC,AFCAKJKUYFLYFK-UHFFFAOYSA-N
5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,WTTJVINHCBCLGX-NQLNTKRDSA-N
135465076,C1=CC=C(C=C1)/[N+](=N/[O-])/[O-].[NH4+],GXCSNALCLRPEAS-CFYXSCKTSA-N
8805,CC(=O)NC1=CC=C(C=C1)C(=O)CCl,VMMDOCYDNRLESP-UHFFFAOYSA-N
2723789,C(=S)(N)NN,BRWIZMBXBAOCCF-UHFFFAOYSA-N
5280531,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,VYGQUTWHTHXGQB-FFHKNEKCSA-N
9395,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],WYMSBXTXOHUIGT-UHFFFAOYSA-N
5463081,C/C=C\1/CC2CC1C=C2,OJOWICOBYCXEKR-WAPJZHGLSA-N
13728,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,QAHFOPIILNICLA-UHFFFAOYSA-N
5281226,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C(=O)OC)/C=C/C=C(\C)/C=C/C(=O)O,RAFGELQLHMBRHD-SLEZCNMESA-N
7648,C1COCCN1SSN2CCOCC2,HLBZWYXLQJQBKU-UHFFFAOYSA-N
6777,C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,VOWAEIGWURALJQ-UHFFFAOYSA-N
6796,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N
7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,OUBMGJOQLXMSNT-UHFFFAOYSA-N
26041,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2],OTPSWLRZXRHDNX-UHFFFAOYSA-L
70400,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,MXSVLWZRHLXFKH-UHFFFAOYSA-N
7078,CC(=O)CC(=O)NC1=CC=CC=C1OC,KYYRTDXOHQYZPO-UHFFFAOYSA-N
7969,C1=CC=C(C=C1)S,RMVRSNDYEFQCLF-UHFFFAOYSA-N
26124,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,JYQUHIFYBATCCY-UHFFFAOYSA-N
14716,CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,CGSLYBDCEGBZCG-UHFFFAOYSA-N
10068207,CC1=C(C2=C(O1)C(=CC=C2)NC(=O)C3=C(C=CC=C3Cl)Cl)C(C)(C)O,GCAOVMKRBUCSET-UHFFFAOYSA-N
59086459,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl,QULLOTSYPAOTIW-OAHLLOKOSA-N
20352,CCCCOC1=CC=C(C=C1)N,UBRIHZOFEJHMIT-UHFFFAOYSA-N
6928,CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O,GPNYZBKIGXGYNU-UHFFFAOYSA-N
60196348,CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4.C(=O)(C(F)(F)F)O,XDSUEKSKAPHPTN-UHFFFAOYSA-N
3420996,CCC(C)(C)C1CCC(CC1)OC,AJULSUVNFQEPHC-UHFFFAOYSA-N
23692768,C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+],UELAIMNOXLAYRW-UHFFFAOYSA-M
16682834,CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1,JUEAPPHORMOWPK-UHFFFAOYSA-M
10345790,CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO,KCIDXSZMKJKCSV-UHFFFAOYSA-N
10160166,C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,GLUDVMFRXKAGHO-UHFFFAOYSA-N
250948,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,UDKABVSQKJNZBH-DWNQPYOZSA-N
132932,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)F)C3=CC=C(C=C3)S(=O)C,JJAPPCJXQFKMJL-UHFFFAOYSA-N
6440554,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,ZXQYGBMAQZUVMI-GCMPRSNUSA-N
11193251,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,ZGNITFSDLCMLGI-UHFFFAOYSA-N
8816,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],DVBJBNKEBPCGSY-UHFFFAOYSA-M
11982778,CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.C(=C/C(=O)O)\C(=O)O,BJAABGGGEMTGDF-GWYARAEGSA-N
29354,CCCCCCOC1=CC=C(C=C1)O,XIIIHRLCKLSYNH-UHFFFAOYSA-N
10159191,CC(C)(C)C1=CSC(=N1)C2=CC3=C(O2)C=CC(=C3)OCC4=CC=CC=C4CC(=O)O,PSILZZNMGXTOOP-UHFFFAOYSA-N
38360,CCCCCCOC1=CC=C(C=C1)N,DJRKHTCUXRGYEU-UHFFFAOYSA-N
65552,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O,PPJYSSNKSXAVDB-UHFFFAOYSA-N
3437714,CC1=CC2C3CC(C2C1)C=C3C,IYQYZZHQSZMZIG-UHFFFAOYSA-N
60196440,C1CCCN(CC1)CC2=CC=C(S2)C3=NC(=NO3)CCN4C(=O)C5=CC=CC=C5C4=O.C(=C/C(=O)O)\C(=O)O,RBWGAPACMHUDKS-WLHGVMLRSA-N
162461,CC1=C(C=CC(=C1)OC)NC2=CC=CC=C2,CYMPUOGZUXAIMY-UHFFFAOYSA-N
180494,CC1=C2CC[C@@H](C(=O)N2C3=CC=CC=C13)CC4=C(NC=N4)C.Cl,POKFYJWUPWZYQV-BTQNPOSSSA-N
16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,GNBHRKFJIUUOQI-UHFFFAOYSA-N
173058,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)OC)C,OVXRPXGVKBHGQO-UYWIDEMCSA-N
86287525,CC1=C2C(=NN1)NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl,UVLBAPBHAHFJSY-UHFFFAOYSA-N
25015677,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,DJNZZLZKAXGMMC-UHFFFAOYSA-N
15032,CC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C#N,VSBHRRMYCDQLJF-ZDNYCOCVSA-N
517000,C1=CC2=C(C(=C1)O)N=CC=C2.C1=CC2=C(C(=C1)O)N=CC=C2.OS(=O)(=O)O,YYVFXSYQSOZCOQ-UHFFFAOYSA-N
23700188,C1=CC=C(C=C1)/C=C/S(=O)(=O)[N-]C(=O)C2=C(C=C(C=C2)F)Cl.[Na+],SOWZCYCSVVVHCA-HRNDJLQDSA-M
19602,CCCCCC1=CC=CO1,YVBAUDVGOFCUSG-UHFFFAOYSA-N
83656,CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C(=C2)CC)N)CC,NWIVYGKSHSJHEF-UHFFFAOYSA-N
23668568,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN=N[N-]5)N=CC=C2.[Na+],YFABTKCYNBWJHS-UHFFFAOYSA-N
9889168,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],AKUNSPZHHSNFFX-UHFFFAOYSA-M
2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,LKJPYSCBVHEWIU-UHFFFAOYSA-N
26295,C1=CC=C(C=C1)OC2=CC=CC(=C2)CO,KGANAERDZBAECK-UHFFFAOYSA-N
129491,C1CN(CCC1C=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CCCCCCCCC4=CN=CC=C4,NHKWRRHZTGQJMT-UHFFFAOYSA-N
16036578,C1=CSC(=C1)/C=C/S(=O)(=O)NC(=O)C2=C(C=C(C=C2)F)Br,QXWJDGMLSMFETH-FNORWQNLSA-N
31100,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O,NOJMTMIRQRDZMT-GSPXQYRGSA-N
75575,C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,MQCPOLNSJCWPGT-UHFFFAOYSA-N
60196441,CC1=C(C=CC(=C1)F)C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CC[C@H]([C@H]4CO)O,QOOXCQFWUYVSGU-JWQCQUIFSA-N
31492,CC1C(=NC(O1)C)C,YFSGRMONVCFYTC-UHFFFAOYSA-N
5281516,CC(=CCC/C(=C/C/C=C(\C)/C=C)/C)C,CXENHBSYCFFKJS-VDQVFBMKSA-N
35785,CCC(=O)C1CC(CC=C1C)C(C)C,DZSVIVLGBJKQAP-UHFFFAOYSA-N
10958189,CC1=CC=C(C=C1)C(C)NC(=O)[C@H](C(C)C)NC(=O)OC(C)C,NWUWYYSKZYIQAE-WMCAAGNKSA-N
5352135,CC/C(=C(/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,TXUZVZSFRXZGTL-OCEACIFDSA-N
135492483,CC/C(=N\OCC)/C1=C(CC(CC1=O)C2=C(C=C(C=C2C)C)C)O,DQFPEYARZIQXRM-LTGZKZEYSA-N
23668198,CN(C)C1=CC=C(C=C1)N=NS(=O)(=O)[O-].[Na+],IWDQPCIQCXRBQP-UHFFFAOYSA-M
8765,C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,ICNFHJVPAJKPHW-UHFFFAOYSA-N
6625,C1=CC(=CC=C1S(=O)(=O)C2=CC=C(C=C2)Cl)Cl,GPAPPPVRLPGFEQ-UHFFFAOYSA-N
7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,WJFKNYWRSNBZNX-UHFFFAOYSA-N
7243,C1=CC=C(C(=C1)N)N,GEYOCULIXLDCMW-UHFFFAOYSA-N
15730,CCCCCCCCC1=CC=C(C=C1)O,NTDQQZYCCIDJRK-UHFFFAOYSA-N
6051,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,QPQKUYVSJWQSDY-UHFFFAOYSA-N
69779,C1=CC=C(C=C1)OC(=O)C2=CC(=CC=C2)C(=O)OC3=CC=CC=C3,FHESUNXRPBHDQM-UHFFFAOYSA-N
11767,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],LSIKFJXEYJIZNB-UHFFFAOYSA-N
969491,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@]5(C(=C([C@@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,DFBKLUNHFCTMDC-PICURKEMSA-N
16720,C1=CC2=C(C=CC=C2N)C(=C1)N,KQSABULTKYLFEV-UHFFFAOYSA-N
7594,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,OWRCNXZUPFZXOS-UHFFFAOYSA-N
171660,C1=CC=C2C=C3C(=CC2=C1)C(=NC3=N)N,JAWNWEKHDFBPSG-UHFFFAOYSA-N
6436449,CC1(CC/C(=C/C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C,PPDBOQMNKNNODG-ZROIWOOFSA-N
3712,C1=CC=C2C(=C1)C(=CN2)CO,IVYPNXXAYMYVSP-UHFFFAOYSA-N
11818,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-],ULALSFRIGPMWRS-UHFFFAOYSA-N
43704,CC(C)OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC(C)C,VJAWBEFMCIINFU-UHFFFAOYSA-N
4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,PZRHRDRVRGEVNW-UHFFFAOYSA-N
11442,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,ZCVAOQKBXKSDMS-UHFFFAOYSA-N
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,IAKOZHOLGAGEJT-UHFFFAOYSA-N
41368,CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,BAZVSMNPJJMILC-UHFFFAOYSA-N
29393,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],UNAHYJYOSSSJHH-UHFFFAOYSA-N
5564,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,XEFQLINVKFYRCS-UHFFFAOYSA-N
31070,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,ZCJPOPBZHLUFHF-UHFFFAOYSA-N
47898,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,PTCGDEVVHUXTMP-UHFFFAOYSA-N
5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,FIPWRIJSWJWJAI-UHFFFAOYSA-N
3034285,CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,WFDXOXNFNRHQEC-GHRIWEEISA-N
6279,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,PSGAAPLEWMOORI-PEINSRQWSA-N
60198,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,BFYIZQONLCFLEV-DAELLWKTSA-N
4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,AQCHWTWZEMGIFD-UHFFFAOYSA-N
441336,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,WOFMFGQZHJDGCX-ZULDAHANSA-N
54746,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,KORNTPPJEAJQIU-KJXAQDMKSA-N
5381,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,OGQICQVSFDPSEI-UHFFFAOYSA-N
11634155,CC(C)C[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2CC1=O)OC)OC,MKJIEFSOBYUXJB-HOCLYGCPSA-N
16051942,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@@]1(C)C(=O)OC)C)O)C,HJPMTDNGLRNDJA-ZVXCBTRXSA-N
9801803,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C\4/C[C@H](C[C@@H](C4=C)O)O)C,LWQQLNNNIPYSNX-GMGGYIQASA-N
9642,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,WJOHZNCJWYWUJD-IUGZLZTKSA-N
3168,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,RMEDXOLNCUSCGS-UHFFFAOYSA-N
6540478,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34,KIQQMECNKUGGKA-NMYWJIRASA-N
23665410,CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+],AWLILQARPMWUHA-UHFFFAOYSA-M
5281032,CN1CCN(CC1)CCCN2C3=C(SC4=CC=CC=C24)C=CC(=C3)Cl.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,DSKIOWHQLUWFLG-SPIKMXEPSA-N
6420040,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N.Cl,PRGUDWLMFLCODA-UHFFFAOYSA-N
92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,KJHKTHWMRKYKJE-SUGCFTRWSA-N
5282494,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,FZCHYNWYXKICIO-FZNHGJLXSA-N
68304,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,KNZADIMHVBBPOA-UHFFFAOYSA-N
3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,BCGWQEUPMDMJNV-UHFFFAOYSA-N
135413536,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,ATALOFNDEOCMKK-OITMNORJSA-N
5324346,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CJOFXWAVKWHTFT-XSFVSMFZSA-N
66063,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,LPRLDRXGWKXRMQ-UHFFFAOYSA-N
74990,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.Cl,GURKHSYORGJETM-WAQYZQTGSA-N
5362376,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,ZZIZZTHXZRDOFM-XFULWGLBSA-N
4748,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,RGCVKNLCSQQDEP-UHFFFAOYSA-N
5281078,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O,RTGDFNSFWBGLEC-SYZQJQIISA-N
3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CURUTKGFNZGFSE-UHFFFAOYSA-N
47471,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],ZHPWRQIPPNZNML-UHFFFAOYSA-N
2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,QWCRAEMEVRGPNT-UHFFFAOYSA-N
5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,FTALBRSUTCGOEG-UHFFFAOYSA-N
9270,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C,ONKUMRGIYFNPJW-KIEAKMPYSA-N
55283,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,VHVPQPYKVGDNFY-ZPGVKDDISA-N
1548955,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3,GKIRPKYJQBWNGO-QPLCGJKRSA-N
468595,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,RAGOYPUPXAKGKH-XAKZXMRKSA-N
4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,BLXXJMDCKKHMKV-UHFFFAOYSA-N
444036,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,WMWTYOKRWGGJOA-CENSZEJFSA-N
5388983,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,KDQAABAKXDWYSZ-PNYVAJAMSA-N
20469,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,NBMKJKDGKREAPL-DVTGEIKXSA-N
5362123,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl,VPSRQEHTHIMDQM-FKLPMGAJSA-N
73957,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,SYCBXBCPLUFJID-UHFFFAOYSA-N
43032,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F.Cl,PLYSCVSCYOQVRP-UHFFFAOYSA-N
3393,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,SAADBVWGJQAEFS-UHFFFAOYSA-N
71764,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl,YTNKWDJILNVLGX-UHFFFAOYSA-N
9046,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,PWZUUYSISTUNDW-VAFBSOEGSA-N
208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
4870,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,CYLWJCABXYDINA-UHFFFAOYSA-N
3784,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,HMJIYCCIJYRONP-UHFFFAOYSA-N
44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl,IWSWDOUXSCRCKW-UHFFFAOYSA-N
62960,CS(=O)(=O)O.C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,DYNZICQDCVYXFW-GIPYJWDTSA-N
54911,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl,DYCKFEBIOUQECE-UHFFFAOYSA-N
5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,KLBQZWRITKRQQV-UHFFFAOYSA-N
3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,OUZWUKMCLIBBOG-UHFFFAOYSA-N
73303,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,AVAACINZEOAHHE-VFZPANTDSA-N
71399,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O,YQZBAXDVDZTKEQ-UHFFFAOYSA-N
5282517,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N.CS(=O)(=O)O,CYETUYYEVKNSHZ-RSUMCGCKSA-N
9051,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,JGMOKGBVKVMRFX-HQZYFCCVSA-N
23663992,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O.[Na+],GPUADMRJQVPIAS-QCVDVZFFSA-M
36339,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,NPUKDXXFDDZOKR-UHFFFAOYSA-N
60699,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,DGHHQBMTXTWTJV-BQAIUKQQSA-N
