row_idx,inchikey,name,std_smiles
2153,LKGXUXAUPNVFKD-UHFFFAOYSA-N,OADMET-0003212,C=C(C)CN(C)c1ccc(Br)c(S(=O)(=O)N2CCOCC2CC2CCOC2)n1
2154,KRMDQIOMACWOQZ-UHFFFAOYSA-N,OADMET-0003211,CC(Sc1nncn1C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1
2155,QDGYCGFPTJMMMY-UHFFFAOYSA-N,OADMET-0003210,Cc1cccc(-n2nc3c(c2NC(=O)Cc2ccccc2)CSC3)c1
2156,PPEQXLWZPIBZQS-UHFFFAOYSA-N,OADMET-0003209,CCc1c(C)cccc1C(C(=O)NCC1CCOC1)N1CCC(CC(C)O)CC1
2157,UBAYQRWMNBZFGL-UHFFFAOYSA-N,OADMET-0003208,CCOC1CC(N(C)CC(=O)Nc2nccs2)C12CCCCC2
2158,NZTISWZMRIBBDO-UHFFFAOYSA-N,OADMET-0003207,CCn1ncc2c(C(=O)NC3CCCN(C)C3C)cc(C3CC3)nc21
2159,UIDZVAFTZBZAHG-UHFFFAOYSA-N,OADMET-0003206,O=c1[nH]nc(-c2nc(C3CCCc4ccccc43)no2)c2ccccc12
2160,FVRSABZVPLIAAL-UHFFFAOYSA-N,OADMET-0003205,CCc1nc2ccc(Cl)cn2c1C(=O)NC(C)C1(OC)CCC1
2161,CSZQTYKWMZWMAL-UHFFFAOYSA-N,OADMET-0003204,Fc1cc(-c2noc(-c3cccc4[nH]ncc34)n2)ccc1Cn1cncn1
2162,NZQDVNRULUOBED-UHFFFAOYSA-N,OADMET-0003203,CC(NC(=O)c1cccc(F)c1CNC(=O)OC(C)(C)C)c1cccc(OC(F)F)c1
2163,KNTPHJCKWPHKJW-UHFFFAOYSA-N,OADMET-0003202,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Cl)cc1Cl
2164,FMUHKDZSDVCBOR-UHFFFAOYSA-N,OADMET-0003201,COc1ccccc1C(CO)NC(=O)c1ccccc1CNC(=O)OC(C)(C)C
2165,USUAQUFFGYDOHI-UHFFFAOYSA-N,OADMET-0003200,CC(=O)N1CCCc2ccc(NC(=O)C(NC(=O)CC(C)C)C(C)C)cc21
2166,FNPLESDCRWLYRS-UHFFFAOYSA-N,OADMET-0003199,CC(C)(C)c1cccc(NC(=O)CN2C(=O)NC(C)(c3ccc(F)cc3)C2=O)n1
2167,MBUUYQOGWSMVTD-UHFFFAOYSA-N,OADMET-0003198,Cc1ccc(S(=O)(=O)NCCN(C)Cc2nocc2C(C)C)cc1
2168,RWNGHVSMDFQRJD-UHFFFAOYSA-N,OADMET-0003197,O=c1[nH]c2cc(Cl)c(S(=O)(=O)Nc3ccc(OC4CCCC4)c(F)c3)cc2o1
2169,QVECSUBNRIIYFH-UHFFFAOYSA-N,OADMET-0003196,CC(Sc1nc2ccccc2s1)C(=O)NCC(C)(C)CNC(=O)c1c[nH]c(C#N)c1
2170,IYLGBPVZGLQLDU-UHFFFAOYSA-N,OADMET-0003195,O=C(Nc1ccc2ncccc2c1)C1(c2nccc3ccccc23)CC1
2171,QMSXVUGYRCCFFR-UHFFFAOYSA-N,OADMET-0003194,Cc1cccnc1C(NC(=O)N1CC(=O)N(CC2CC2)C1)C(C)C
2172,UQTGTRXTMUCGSR-UHFFFAOYSA-N,OADMET-0003193,CCc1c[nH]c2ncnc(N3CCN(C4CCS(=O)(=O)C4)CC3)c12
2173,JAKRBEYEQJYSGS-UHFFFAOYSA-N,OADMET-0003192,CC(=O)N1CC(C(=O)N2CCc3cc(Cl)cc(Cl)c3C2C)Oc2ccccc21
2174,KHFVVQAZFGCEPJ-UHFFFAOYSA-N,OADMET-0003191,COc1ccc2c(-c3ccccc3)c(C(=O)NC3CC(Cl)(Cl)C3)oc2c1
2175,ORHXIDZNHXJCGM-UHFFFAOYSA-N,OADMET-0003190,CN(c1ccccc1C(N)=O)S(=O)(=O)c1c[nH]c2cc(Cl)ccc12
2176,CSTXYHSWOJOOPE-UHFFFAOYSA-N,OADMET-0003189,Cc1n[nH]c(C)c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1
2177,FLGWVQJYGWKVRH-UHFFFAOYSA-N,OADMET-0003188,Cc1c(-n2nnnc2SC2CCCN(CC(C)(C)C)C2=O)c(=O)n(-c2ccccc2)n1C
2178,KEFQOUBNQGJMHL-UHFFFAOYSA-N,OADMET-0003187,CC(=O)Nc1cccc(-c2nc(-c3ccc(O)cc3O)cs2)c1
2179,RDICYFQRZMFODS-MFKMUULPSA-N,OADMET-0003186,O=S(=O)(N[C@H]1C[C@@H]1c1ccc(Cl)c(F)c1)c1cnn2c1CNCC2
2180,ZDHWTQZZLYGGIN-FQEVSTJZSA-N,OADMET-0003185,O=C(CC1(O)CCC1)N1CCc2ccccc2[C@@H]1c1ccccc1
2181,RCAFLDNDKGYGSK-UHFFFAOYSA-N,OADMET-0003184,O=C1CC2(CCc3ccccc32)C(=O)N1CCOc1ccccc1
2182,WOQAPFJQRYBLEQ-UHFFFAOYSA-N,OADMET-0003183,CCC(CC(=O)NCCN(C)C(=O)C(C)n1nccc1C)C1CCC1
2183,PYDLHSBHUTVVCI-UHFFFAOYSA-N,OADMET-0003182,C=C1CC1C(=O)N(C)CCN(C)C(=O)c1cc2ccccc2c(OC)n1
2184,XWXFPZLYHJMDET-UHFFFAOYSA-N,OADMET-0003181,Cc1cccc(C)c1C1CCCN1C(=O)NC(c1ccccc1)C1CCOC1
2185,ZTECZLMBSIIGMP-UHFFFAOYSA-N,OADMET-0003180,Cc1cc2c(cc1O)CCN(C(=O)C1(c3ccc4c(c3)OCO4)CCOCC1)C2
2186,GPZVJCWQYLPCKC-UHFFFAOYSA-N,OADMET-0003179,COc1cccc(NC(=O)c2cc(C3CC3)nc3ccc(C)cc23)c1O
2187,WMEAGMSSTVLMOE-UHFFFAOYSA-N,OADMET-0003178,CC(C)(Cc1ccc(O)cc1)C(=O)NCc1noc2ccc(F)cc12
2188,XYBUTVQAVQGLQI-UHFFFAOYSA-N,OADMET-0003177,O=C(Nc1nccs1)C1CCCN1C(=O)CCc1ccccc1O
2189,JYIJURXJIRGYLD-UHFFFAOYSA-N,OADMET-0003176,COCc1nccc(N(Cc2nc(C)cn2C)CC2CCCCC2)n1
2190,YVNZWBMVYHHHAQ-UHFFFAOYSA-N,OADMET-0003175,CC(CNC(=O)c1cc(-c2ccccn2)nc2ccccc12)N(C)C1CC1
2191,DJSSBPCFSHZMFB-UBFHEZILSA-N,OADMET-0003174,CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1NC1CCN(C2CCCCC2)C1=O
2192,ZDINUWKIHZFDCC-UHFFFAOYSA-N,OADMET-0003173,CC1(C)CCc2sc(NC(=O)N3CC(C)(C)C3C3CCCO3)nc21
2193,CEYRGLDKUBETCE-UHFFFAOYSA-N,OADMET-0003172,OCC(Nc1nc(-c2ccccc2)ns1)c1cccc(Cl)c1F
2194,BRLCJROZNOOQAY-UHFFFAOYSA-N,OADMET-0003171,CN(CC1CN(c2nc(-c3ccccc3)c3ccccc3n2)CCO1)c1cccnn1
2195,FZRFWVBNNMQSBY-NRFANRHFSA-N,OADMET-0003170,Cc1cccc2cc(C(=O)N3CCC[C@H](N(C)C(=O)c4cnc5ccccc5c4)C3)nn12
2196,URNQJIVHQWZYHD-UHFFFAOYSA-N,OADMET-0003168,COCCOc1ccccc1N1CCN(C(=O)c2cc3c(C)nn(-c4ccccc4)c3s2)CC1
2197,XRTUBKFOVZCYAA-HFIQTRLSSA-N,OADMET-0003167,COC(=O)[C@]12CCC[C@H]1N(C(=O)c1cc(C(O)C(F)(F)F)ccn1)CCC2
2198,LVFROFMVKKGOAE-UHFFFAOYSA-N,OADMET-0003166,CC(=O)Nc1ccc(-c2ccc(S(=O)(=O)NCc3cc4n(n3)CCCO4)cc2)cc1
2199,NQHRLOVRIMNNFT-UHFFFAOYSA-N,OADMET-0003165,CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)NCCc2nc3ccccc3s2)c1
2200,SCENQOKIKYBZGN-UHFFFAOYSA-N,OADMET-0003164,O=C(Nc1cnc2cccnn12)c1cc(C2CC2)nc2ccc(F)cc12
2201,RJXPZBSDBSSSRE-UHFFFAOYSA-N,OADMET-0003163,Cc1cc(Br)cc(S(=O)(=O)Nc2cccc3cc[nH]c23)c1
2202,HKPFECVEROOKQL-UHFFFAOYSA-N,OADMET-0003162,Cc1nc(NC(=O)C2CN(C)CCO2)sc1Cc1ccc(F)cc1F
2203,MAGRIGKHSWMIRD-UHFFFAOYSA-N,OADMET-0003161,O=S(=O)(Nc1cnc(C2CC2)nc1)c1c[nH]c2ccccc12
2204,JUNKDAHXUGZXGU-UHFFFAOYSA-N,OADMET-0003160,COc1cc(CNS(=O)(=O)c2ccc(-c3ccc(NC(C)=O)cc3)cc2)ccn1
2205,XXJPKEXBIMLSPG-UHFFFAOYSA-N,OADMET-0003159,O=C(Nc1cnc(C2CC2)nc1)N1CC2(CCC2)C1c1ccccc1
2206,UOBWAWCNEYMFGX-UHFFFAOYSA-N,OADMET-0003158,O=C1CC2CCCC(CN1)N2C(=O)c1ccc(-c2ccccc2C(F)(F)F)o1
2207,FTMSJBRLUXKYNX-UHFFFAOYSA-N,OADMET-0003157,Cc1n[nH]c2ccc(C(=O)NCC3(Cc4ccc(F)cc4)CCCC3O)cc12
2208,XRIJHBOHQGKBGS-UHFFFAOYSA-N,OADMET-0003156,CC(C)(C)C1(CNC(=O)c2cccc(Br)c2Cl)CCNC1
2209,SNAQXHFRULWQCO-UHFFFAOYSA-N,OADMET-0003155,Cc1cc(C)cc(-n2nc(C(=O)NC(C)(C)CN3CCOCC3)cc2C)c1
2210,WAZMOIHQXCAEEA-UHFFFAOYSA-N,OADMET-0003154,CC(C)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1csc(-c2nnc[nH]2)n1
2211,FAIPFRSDTGEWBZ-UHFFFAOYSA-N,OADMET-0003153,CC(C)C1CN(C(=O)c2ccc(C#N)s2)c2ccccc2N1
2212,DGEMKUHKCPXLNU-UHFFFAOYSA-N,OADMET-0003152,Cc1cnc(C(=O)NC2CCc3ccccc3-n3ccnc32)c(C)c1
2213,NVQLRNPGJMCFJN-UHFFFAOYSA-N,OADMET-0003151,CCc1cnc(NC(=O)N2CCc3cc(OC)c(OC)cc3C2)s1
2214,WNUZLMCAPMNTCM-UHFFFAOYSA-N,OADMET-0003150,Cn1cc(C(=O)NCCc2ccc3ccccc3n2)c(-c2cc(F)ccc2F)n1
2215,KLULEELEFHAFLA-UHFFFAOYSA-N,OADMET-0003149,Cc1cc(-c2noc(C3CCCN3S(=O)(=O)c3cccs3)n2)ccc1O
2216,GRAPRYNDYSKRJB-UHFFFAOYSA-N,OADMET-0003148,COCCN(C(=O)C1CCC1c1ccc(F)cc1)C1CCCc2cccnc21
2217,ZYTFHVNARDTWCQ-UHFFFAOYSA-N,OADMET-0003147,Cc1c[nH]c2nccc(-c3ccc4c(c3)C(=O)NCCO4)c12
2218,YNEGFAKBBQDTIS-UHFFFAOYSA-N,OADMET-0003146,O=C1NCc2c(NCc3ccc(C4CCCC4)cc3)cccc21
2219,VDFLJWZVNJDAIS-UHFFFAOYSA-N,OADMET-0003145,CCc1c[nH]c2ncnc(N3CCc4c(CC(N)=O)cccc4C3)c12
2220,DIPOULUMVHFNBF-UHFFFAOYSA-N,OADMET-0003144,COc1ccc2c(c1)CCCC2Cn1c(=O)[nH]c2cccnc2c1=O
2221,VLJKAMHQYUPXEX-UHFFFAOYSA-N,OADMET-0003143,CC(CNC(=O)c1ccccc1Cn1cc(-c2cccc(Cl)c2)nn1)C(=O)OC(C)(C)C
2222,OKWGMNAGYKRRPT-UHFFFAOYSA-N,OADMET-0003142,Brc1ccccc1C1CCCN1c1ncnc2[nH]ncc12
2223,FGEWTZQSQOFQNP-UHFFFAOYSA-N,OADMET-0003141,COC1(CNC(=O)c2nnc(C(C)(C)C)o2)CCCCCC1
2224,JATURAANLPDRKL-UHFFFAOYSA-N,OADMET-0003140,NC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccc3nc(C(F)(F)F)cn3c2)cc1
2225,MGCVXFFXMUIATM-UHFFFAOYSA-N,OADMET-0003139,O=C(C1CCCc2cccnc21)N1CC(O)(c2ccc(Br)cc2)C1
2226,JUPPCDZKBBDTEC-UHFFFAOYSA-N,OADMET-0003138,Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21
2227,YQZUPZHPXLCKLG-UHFFFAOYSA-N,OADMET-0003137,CC(C)(C)c1nn(CC(=O)N2CCCC2c2ccccc2)c(=O)o1
2228,HPHNGUIQRZXUIW-UHFFFAOYSA-N,OADMET-0003136,CCN(Cc1ccccc1Cl)C(=O)c1ccccc1OCC(=O)N(C)C
2229,VGGFTXSHZAOJPX-UHFFFAOYSA-N,OADMET-0003135,COc1ccccc1CC(C)(C)NS(=O)(=O)c1cnc(N)c(C)c1
2230,LWTRMLLALRRQTO-UHFFFAOYSA-N,OADMET-0003134,Cn1cnc2cc(C(=O)Nc3cnn(-c4ccccc4)c3)ccc21
2231,MHRYBPOWEPIAMU-UHFFFAOYSA-N,OADMET-0003133,CCc1nnnn1-c1ccccc1NC(=O)c1ccc2c(C)nn(-c3ccccc3)c2n1
2232,LMTFTVWHSZPOQM-UHFFFAOYSA-N,OADMET-0003132,COc1ccc(OC)c(C2CCCN2c2nc(C)cc(C#N)n2)c1
2233,ABUNSDMPQVALBH-UHFFFAOYSA-N,OADMET-0003131,Cc1nnc(-c2cccc(-c3noc(C4CC(=O)N(c5ccc6c(c5)CCC6)C4)n3)c2)[nH]1
2234,NQTOBWIRAZJVSZ-UHFFFAOYSA-N,OADMET-0003130,CCc1nc(S(=O)(=O)N(CC#N)c2ccc(F)cc2C)cn1CC1CC1
2235,DJPXUKUIGRTXMU-UHFFFAOYSA-N,OADMET-0003129,Cc1n[nH]c2ccc(-c3ccc(N4CCC(C(N)=O)CC4)nc3)cc12
2236,GYTCLQMPVMJGFA-UHFFFAOYSA-N,OADMET-0003128,CSc1[nH]c(=O)c(C(=O)N2Cc3ccccc3OCC2C)cc1C#N
2237,UXHPOOLMZAWLIS-UHFFFAOYSA-N,OADMET-0003127,O=S(=O)(c1cccc(NCc2ccco2)n1)N1CCCC2CC21
2238,FQZXOYOLOHFNNF-UHFFFAOYSA-N,OADMET-0003126,COc1ccc(C(NC(=O)N2CCC3(C2)C(=O)Nc2ccccc23)c2ccc(C)cc2)cc1
2239,UADQNQORGPSEJD-UHFFFAOYSA-N,OADMET-0003125,COc1cc(NC(=O)C(C)c2c(F)cccc2F)cnc1OC
2240,NBHKZXLPYSDYTD-JQRIVJTKSA-N,OADMET-0003124,O=C(N[C@]12CC[C@H](C[C@@H]1n1cc(-c3ccc4c(c3)CCC4)nn1)C2)c1cnc2cn[nH]c2c1
2241,BAUSDRIJDNIZNW-UHFFFAOYSA-N,OADMET-0003123,CCC(Oc1ccccc1C)C(=O)N1CCC(c2ncccn2)C1
2242,QBMXBWJGVUKDQR-UHFFFAOYSA-N,OADMET-0003122,COc1cc(OC)cc(C(=O)N(C)Cc2cccc(C)c2)c1
2243,VHYXSIXQTDREAK-UHFFFAOYSA-N,OADMET-0003121,CN(C)Cc1cc(C(=O)NC(CC2CC2)c2cc(F)cc(Br)c2)no1
2244,JICCVDIDAFNKEU-UHFFFAOYSA-N,OADMET-0003120,O=C1CCCN1Cc1ccccc1NCc1cnc(-c2ccsc2)s1
2245,GCBKZZOHEKOJNH-UHFFFAOYSA-N,OADMET-0003119,CCOc1ccccc1CCC(=O)N1CCN(c2ccc(C(N)=O)cc2)CC1
2246,UZRQOSFDZJTFGF-UHFFFAOYSA-N,OADMET-0003118,COc1cc(OC)c(S(=O)(=O)n2nc(C)cc2C)cc1S(=O)(=O)n1nc(C)cc1C
2247,MEUXVMNOWUHXPO-UHFFFAOYSA-N,OADMET-0003117,COc1ccc(C)cc1S(=O)(=O)Nc1cc(Cl)cc(Cl)c1
2248,ZRHNXWBSROZBTN-UHFFFAOYSA-N,OADMET-0003116,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)c3ccccc23)cc1
2249,AMORLHVVBKZQJY-UHFFFAOYSA-N,OADMET-0003114,CN1C(=O)C(C)(C)COc2ccc(NC(=O)Cc3ccsc3)cc21
2250,CEZWATQPKVMJIE-UHFFFAOYSA-N,OADMET-0003113,Cc1cc(SCC(=O)Nc2ccc(N(C)C)cc2)nc2ccccc12
2251,AZRATPDFZDQVMN-UHFFFAOYSA-N,OADMET-0003112,O=S(=O)(c1cncc(F)c1)N1CC(c2ccccc2)C2(CCC2)C1
2252,PTEFOBJMOFRBQN-GJZGRUSLSA-N,OADMET-0003111,N#Cc1cc(C(=O)N[C@H]2CC[C@H]2c2ccccc2)cnc1C(F)(F)F
2253,SQJMMPMDMDJGMZ-UHFFFAOYSA-N,OADMET-0003110,O=C(NCc1ccc(O)c(Cl)c1)C1(c2ccccc2)CCCO1
2254,AMWPMSHAYVPOHP-UHFFFAOYSA-N,OADMET-0003109,O=C(NCC1(Cc2ccccc2)CCC1)c1cccc2cn[nH]c12
2255,YQDNACIQKSXLHQ-UHFFFAOYSA-N,OADMET-0003108,CC1(c2ccccc2C(=O)N2CCOC3(CCS(=O)(=O)C3)C2)CC1
2256,ZTHDSRDJLFTXHB-UHFFFAOYSA-N,OADMET-0003107,COC(=O)c1cnn(C)c1NC(=O)C(=O)NC1(Cc2ccc(Cl)cc2Cl)CCC1
2257,INBCSICKPLQLSJ-UHFFFAOYSA-N,OADMET-0003106,CC1(C)CC(NC(=O)c2ncoc2-c2ccc3c(c2)OCCO3)c2ccc(F)cc2O1
2258,IEDWIFXSXDFAGI-UHFFFAOYSA-N,OADMET-0003105,O=S(=O)(c1ccc(CNC2(Cc3ccc(F)cc3)CCOCC2)o1)N1CCCC1
2259,YFHAUHXJFQRZJQ-UHFFFAOYSA-N,OADMET-0003104,CCc1cccnc1C(=O)NCc1cc2ccccc2n(C)c1=O
2260,GURBONBUUXVWOP-UHFFFAOYSA-N,OADMET-0003103,O=C(NCC1(Cc2ccccc2)CCCCC1)C1CCCc2[nH]nnc21
2261,PPNQDLZSWDJVIH-UONOGXRCSA-N,OADMET-0003102,CC(C)c1c(C(=O)N[C@@H]2C=C[C@H](CO)C2)cnn1-c1ccccc1Cl
2262,BIFLDVCMWKAYEW-UHFFFAOYSA-N,OADMET-0003101,Cc1cccc2oc(C(=O)N3Cc4cnn(C)c4CC(C)(C)C3)cc12
2263,IRILDYRWEBENQD-UHFFFAOYSA-N,OADMET-0003100,CCc1ncnc(NC(c2ccc(OC)cc2)c2nccn2C)c1F
2264,VZYBSSGCMRPKIK-UHFFFAOYSA-N,OADMET-0003099,CC(C)C(=O)Nc1nc(CC(=O)N2CCCN(C)c3cc(F)ccc32)cs1
2265,ZPTDEXVVZAVPKR-UHFFFAOYSA-N,OADMET-0003098,CCC1(CC)CNC(=O)C1NC(=O)CCOc1ccccc1F
2266,CQPLNKWKAKVWTP-UHFFFAOYSA-N,OADMET-0003097,CCOc1ccc(OCC)c(S(=O)(=O)Nc2cc(Cl)ccc2OC)c1
2267,BXIMREWMPPBGJV-UHFFFAOYSA-N,OADMET-0003095,O=C(Nc1cc(C(=O)N2Cc3cccc(O)c3C2)ccn1)C1CC1
2268,OTXFLQANJZYXNM-UHFFFAOYSA-N,OADMET-0003094,COC(C)(C(=O)O)C(=O)Nc1ccc(Oc2ccc(C)c(C)c2)nc1
2269,SCTHNWLHNCWRED-UHFFFAOYSA-N,OADMET-0003093,O=C(NCCC1C(=O)Nc2ccccc21)c1cc2c(s1)CCCCC2
2270,RGSDHILYTGIJDS-UHFFFAOYSA-N,OADMET-0003092,Cc1ccc(S(=O)(=O)NCCC(=O)N2CCNC(=O)C2)cc1C
2271,XJUQMKZVPAOGRQ-UHFFFAOYSA-N,OADMET-0003090,CC(NC(=O)c1cnn(-c2ccccc2F)c1-n1cccc1)C(=O)NCc1ccco1
2272,KWMJQZUPACDVHZ-UHFFFAOYSA-N,OADMET-0003089,O=C(Cn1c(=O)oc2ccc(F)cc21)N1CCC(C(=O)N2CCCC2)CC1
2273,RZAMWLOBQMBNHN-UHFFFAOYSA-N,OADMET-0003088,CC12CC(NC(=O)N1Cc1cccc(F)c1)c1ccccc1O2
2274,GOWUOEBKQKBVMB-UHFFFAOYSA-N,OADMET-0003087,Cc1ccc2nc(NC(=O)N3CCc4cn[nH]c4C3)sc2n1
2275,YXTSUZQBQRQJPT-UHFFFAOYSA-N,OADMET-0003086,CCc1c(-c2ccncc2)n[nH]c1NC(=O)c1ccnn1C1CCC1
2276,OFCAZISUDVYWIU-UHFFFAOYSA-N,OADMET-0003085,Cn1cnc2c1CCN(C(=O)c1nc(-c3cccs3)n(-c3ccccc3)n1)C2
2277,GRETURNQUURUGU-UHFFFAOYSA-N,OADMET-0003084,Cc1ccc2c(c1)CN(C(=O)Nc1cc(C)n(C(C)C)n1)CCO2
2278,XSANTWFSGVEXRN-UHFFFAOYSA-N,OADMET-0003083,Cc1ccc(-n2[nH]c(C(=O)NC(C)(C)C(C)(C)O)cc2=O)cc1
2279,RUWDIHYCVZUURS-UHFFFAOYSA-N,OADMET-0003082,c1cnc2ccc(CNc3ncnc4sccc34)cc2c1
2280,VOQXZWMHDLTRAO-UHFFFAOYSA-N,OADMET-0003081,Cc1cccc(-c2noc(C3CN(C)C(=O)c4ccccc43)n2)c1
2281,KMKCUDVUUQGJMZ-UHFFFAOYSA-N,OADMET-0003080,Cc1c(C(C)C)n[nH]c1NC(=O)C(C)(C)Nc1ccccc1
2282,IVWUFPZABFLCKR-UHFFFAOYSA-N,OADMET-0003079,Cc1ccc(C(=O)Nc2ccc(-c3nc4cc(F)ccc4s3)cc2C)nn1
2283,ZFZIGEUMELMULX-UHFFFAOYSA-N,OADMET-0003078,CCOc1cccnc1N1CCN(c2nc(C)cc(C)n2)CC1
2284,BIFXKTUGISMBPU-UHFFFAOYSA-N,OADMET-0003077,CC(C)C(NC(=O)c1cc(C(F)F)n(C)n1)c1nnc2ccccn12
2285,ZGHCLLNXTCYXPM-JGVFFNPUSA-N,OADMET-0003076,CCOC(=O)[C@H]1CCC[C@H]1NC(=O)c1n[nH]c2nc[nH]c(=O)c12
2286,QQMNWYQMIWOCAG-UHFFFAOYSA-N,OADMET-0003075,Nc1nccc(C2CCCN(C(=O)c3ccc(OC4CCCC4)nc3)C2)n1
2287,PPLFVYMZLYWYGR-UHFFFAOYSA-N,OADMET-0003073,CC(CO)(CNc1ncnc2sccc12)Cc1cccs1
2288,AKQLVAFYTFYBDM-UHFFFAOYSA-N,OADMET-0003071,c1cc(C2(c3noc(Cc4cnn5c4CCCC5)n3)CCC2)ccn1
2289,GFQLVKZAORDGNJ-UHFFFAOYSA-N,OADMET-0003070,CN(C)c1cncc(-c2nc(C(C)(C)NC(=O)OC(C)(C)C)no2)c1
2290,GBKPILDGEGGVEI-UHFFFAOYSA-N,OADMET-0003069,OCC(Nc1ncnc2c1oc1ccccc12)c1c(F)cccc1F
2291,LDJYNPQUIPZXAN-UHFFFAOYSA-N,OADMET-0003068,O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1
2292,ZGFSSHVASOOURZ-UHFFFAOYSA-N,OADMET-0003067,CC(C)(C)OC(=O)NC(c1nc(Cc2cccnc2)no1)C1CCC1
2293,KDRRLLRZRJIGQW-UHFFFAOYSA-N,OADMET-0003066,CCCN1Cc2cccc(NS(=O)(=O)c3ccc(OC)c(F)c3C)c2C1
2294,IXZOQLLYSKOHGV-UHFFFAOYSA-N,OADMET-0003065,Cc1ccc(F)c(Br)c1C(=O)NCC(C)(C)C1CCOCC1
2295,BVVVYYMAFBJCKR-LLVKDONJSA-N,OADMET-0003064,Cc1cc(F)ccc1[C@@H](C)NC(=O)c1ccc(C#N)n1C
2296,OOOHETDYFNPHGO-UHFFFAOYSA-N,OADMET-0003063,O=C(NCc1nnc(C2CC2)o1)c1noc2c1CCc1ccccc1-2
2297,GQZRKHPHKOFSIM-UHFFFAOYSA-N,OADMET-0003062,Cc1cnc(S(=O)(=O)Cc2cc(C(F)(F)F)nn2C)c(C)c1
2298,MASREFOWRULMAS-UHFFFAOYSA-N,OADMET-0003061,Cc1c(CN(C)C(=O)c2nn(-c3ccccc3)c3c2CCC3)cnn1C
2299,ZUTYWRAFYVMMBK-UHFFFAOYSA-N,OADMET-0003060,CCc1ccc(NCc2nc(C)c(C)s2)cc1S(N)(=O)=O
2300,JWDFHTDYIIEBOU-UHFFFAOYSA-N,OADMET-0003059,Cc1ccc2[nH]c(C(=O)N3CCNC(=O)C3c3ccccc3F)cc2c1
2301,SJTSCEXRXKNNON-UHFFFAOYSA-N,OADMET-0003057,CC(C)c1nccc(N2CCN(c3cccc4[nH]c(=O)[nH]c34)CC2)n1
2302,OFYRXFGVIZMXNC-UHFFFAOYSA-N,OADMET-0003056,NC(=O)c1cccc(NC(=O)NCC2C3CC4CC(C3)CC2C4)c1
2303,FTKRTBIUYBODIY-UHFFFAOYSA-N,OADMET-0003055,Cc1cc(NS(=O)(=O)c2cc(F)ccc2OC(C)C)cnc1C
2304,RATKKXSEXSRTBW-UHFFFAOYSA-N,OADMET-0003054,O=c1[nH]c(-c2ccncn2)nc2sc(-c3ccccc3)cc12
2305,UIBAWUZCMUPZDK-UHFFFAOYSA-N,OADMET-0003053,O=C(c1nc(-c2ccccc2)n(-c2ccccc2)n1)N1CC2CCC(O)C2C1
2306,NBKSIZWVZWBNMA-UHFFFAOYSA-N,OADMET-0003052,CC(C)(NS(C)(=O)=O)c1cn(-c2cc(Cl)cc(Cl)c2)nn1
2307,LVEVPLSKVQASHM-UHFFFAOYSA-N,OADMET-0003051,COc1ccc(NC(=O)NC(C)c2cccc(C#N)c2)cc1S(=O)(=O)NC1CC1
2308,UOPJTIRQMFGSRZ-UHFFFAOYSA-N,OADMET-0003050,c1cc(N2CCCC2)ncc1-c1nc(-c2cn(C3CC3)nn2)cs1
2309,RFSPQMJCMKWVTE-BUXKBTBVSA-N,OADMET-0003049,COCc1nnc([C@]23CC[C@H]2CCN3C(=O)c2cc(O)c3ccsc3c2)o1
2310,WNXGHKRZFYGEMQ-UHFFFAOYSA-N,OADMET-0003048,CNS(=O)(=O)c1cccc2c1CCN(C(=O)C1(c3ccccc3C)CCC1)C2
2311,VHPQQAXZOZVVCL-UHFFFAOYSA-N,OADMET-0003047,C=CCn1c(SCC(=O)NCc2ccco2)nc2scc(-c3ccc(C)cc3)c2c1=O
2312,RSXPNCZXNWPWJE-UHFFFAOYSA-N,OADMET-0003046,O=C(c1ccc2c(c1)CCCN2)N1CCCCC1C(F)F
2313,YASXZTRMWYNOHY-UHFFFAOYSA-N,OADMET-0003045,COc1cc(C)c(C(C)C)cc1S(=O)(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
2314,AUNZZXHMCSEIJK-UHFFFAOYSA-N,OADMET-0003044,COc1cc(Cl)ccc1S(=O)(=O)NC(C)c1nc2ccccc2n1C(F)F
2315,VYRTUGVAQZIPMP-UHFFFAOYSA-N,OADMET-0003043,COc1ccc(Br)cc1S(=O)(=O)Nc1ccccc1C(C)C
2316,OTDNIPBKKBRUCL-SUMWQHHRSA-N,OADMET-0003042,Cc1cc(C(=O)NC[C@@H]2CC(=O)N(C(C)(C)C)[C@H]2c2cnn(C)c2)cs1
2317,VWYPEFSGSWJMAM-UHFFFAOYSA-N,OADMET-0003041,CC(C)CCOc1ccc(S(=O)(=O)N2CC(=O)Nc3ccccc32)cc1
