smiles,pxr,null,pxr_pap,fxr,pparg,lxra,rxra,vdr
COc1cc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)ccc1O,,,,,7.83,,,
COc1cc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2cccc(C(F)(F)F)c2)ccc1O,,,,,8.05,,,
COc1cc(CNS(=O)(=O)c2ccc(-c3ccc(NC(C)=O)cc3)cc2)ccn1,3.89,,,,,,,
COc1cc(C[C@H](OC)C(=O)O)ccc1OCCCOc1ccc(Oc2ccccc2)cc1,,,,,7.89,,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,2.36,2.78,,,,,,
COc1cc(Cl)c(-c2noc(C3CC3)c2CO[C@@H]2C[C@@H]3C[C@H]2CN3c2nc3c(F)cc(C(=O)O)cc3s2)c(Cl)c1,,,,8.7,,,,
COc1cc(Cl)c(C)cc1-n1nnc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c1C,,,6.1,,,,,
COc1cc(Cl)c(Cl)cc1-n1nnc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c1C,,,6.145,,,,,
COc1cc(Cl)c(Cl)cc1C(=O)N1CCC(C(C)CO)CC1,4.67,3.55,,,,,,
COc1cc(Cl)cc(N(CC23CCC(c4ccc(OC)c(C#N)c4)(CC2)CC3)C(=O)c2ccncc2C)c1,,,,6.72,,,,
COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,1.73,2.18,,,,,,
COc1cc(Cl)ccc1CC1NC(=O)C(C2CC(C)(C)C2)NC1=O,5.16,2.66,,,,,,
COc1cc(Cl)ccc1NC(=O)c1cccc(Nc2cnccn2)c1,4.31,,,,,,,
COc1cc(Cl)ccc1S(=O)(=O)NC(C)c1nc2ccccc2n1C(F)F,5.59,,,,,,,
COc1cc(Cl)cnc1OCc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,,,,,,,6.56,
COc1cc(F)c(C(=O)N2N=C(c3ccc(F)cc3)SC2c2cccc(OC)c2OC)c(F)c1,,,,,,6.05,,
COc1cc(F)c(C(=O)NCc2nnc(C(C)(C)C)s2)c(F)c1,4.87,3.07,,,,,,
COc1cc(F)c(C(=O)Nc2cc(C)n(C3CCCCC3)n2)c(F)c1,4.54,1.8,,,,,,
COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,,,5.41,,,,,
COc1cc(F)c(C(C)NC(=O)c2ccccc2OC(F)(F)F)cc1OC,5.1,3.7,,,,,,
COc1cc(F)c(C)cc1-n1nnc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c1C,,,6.1899999999999995,,,,,
COc1cc(F)c(NC(=O)C2CCCN2C(=O)c2ccccc2O)cc1F,4.73,3.11,,,,,,
COc1cc(F)c(NC(=O)N2CCOC(C)(c3ccccc3)C2)cc1F,4.86,2.26,,,,,,
COc1cc(F)c(S(=O)(=O)Nc2cnc(C(C)C)nc2)cc1F,4.64,3.97,,,,,,
COc1cc(F)cc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)c1,,,,,7.92,,,
COc1cc(F)ccc1C1SC(c2ccc(F)cc2)=NN1C(=O)c1c(F)cc(F)cc1F,,,,,,7.16,,
COc1cc(N)cc(OC)c1,3.96,,,,,,,
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,2.03,2.1,,,,,,
COc1cc(N2CCCC(c3nc4c(C)cccc4[nH]3)C2)nc(N)n1,4.25,,,,,,,
COc1cc(N2CCN(c3ccc(F)c(S(C)(=O)=O)c3)C[C@H]2C(C)C)ccn1,,,,,,6.265000000000001,,
COc1cc(N2C[C@@H]3C[C@H]2C[C@H]3OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)ccc1C(=O)O,,,,9.4,,,,
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)(C)C)ccn1,,,,,,7.050000000000001,,
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)cc(C)n1,,,,,,7.16,,
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)ccn1,,,,,,6.895,,
COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)nc(C)n1,,,,,,7.45,,
COc1cc(N2[C@@H]3CC[C@H]2C[C@@H](OC(=O)c2c(-c4c(Cl)cccc4Cl)noc2C2CC2)C3)ccc1C(=O)O,,,,6.8,,,,
COc1cc(NC(=O)C(C)c2c(F)cccc2F)cnc1OC,4.91,,,,,,,
COc1cc(NC(=O)c2ccc(C(C)(C)C)cc2)ccc1CC(=O)O,,,,5.43,,,,
COc1cc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc(OC)c1C,5.02,5.63,,,,,,
COc1cc(NC(=O)c2nnn(-c3cc(OC)ccc3OC)c2C)cc(C(C)(C)C)c1,,,6.3,,,,,
COc1cc(NCC2(C3CCCCO3)CC2)ccc1OC(F)F,5.83,1.86,,,,,,
COc1cc(NCCNC(=O)c2cnn3c2NCCC3)cc(OC)c1,4.74,5.02,,,,,,
COc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,,,,,7.72,,,
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,4.52,4.3,,,,,,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,,,4.57,,,,,
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.84,2.08,,,,,,
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,4.27,1.92,,,,,,
COc1cc(O)c(C(CC(=O)N2C[C@H](C)C[C@H](C)C2)c2ccc3c(c2)OCO3)c(OC)c1,,,,,,5.0,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)cc(Cl)c3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.66,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)cc(F)c3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,8.32,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3c(Cl)cccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.77,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3c(F)cccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.8,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3cc(Cl)ccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.25,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3cc(F)ccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.57,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3ccc(Cl)cc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,8.31,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3ccc(F)cc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.19,,,
COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.55,,,
COc1cc(O)c2c(c1C(=O)NCc1cc(C)cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.68,,,
COc1cc(O)c2c(c1C(=O)NCc1cc(CCC(=O)O)cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.5,,,
COc1cc(O)c2c(c1C(=O)NCc1cc(CCCC(=O)O)cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,7.17,,,
COc1cc(O)c2c(c1C(=O)NCc1cc(O)cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.89,,,
COc1cc(O)c2c(c1C(=O)NCc1cc(OC(C)=O)cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.17,,,
COc1cc(O)c2c(c1C(=O)NCc1cccc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.75,,,
COc1cc(O)c2c(c1C(=O)NCc1ccccc1)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,,,6.66,,,
COc1cc(OC(=O)N(CC(=O)O)[C@@H](C)c2cccc(OCc3coc(-c4ccc(Cl)cc4)n3)c2)ccc1F,,,,,5.84,,,
COc1cc(OC(C)(C)C(=O)O)ccc1CN(Cc1ccco1)Cc1nc(-c2ccccc2)oc1C,,,,,6.48,,,
COc1cc(OC)c(-n2nnc(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c2C)cc1C,,,6.09,,,,,
COc1cc(OC)c(-n2nnc(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c2C)cc1Cl,,,6.465,,,,,
COc1cc(OC)c(-n2nnc(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c2C)cc1OC,,,5.9350000000000005,,,,,
COc1cc(OC)c(S(=O)(=O)n2nc(C)cc2C)cc1S(=O)(=O)n1nc(C)cc1C,6.3100000000000005,,,,,,,
COc1cc(OC)c2c(=O)c(OCc3ccccc3)c(-c3ccccc3)oc2c1,,,,,4.87,,,
COc1cc(OC)c2c(=O)cc(-c3cccnc3)oc2c1,,,,,5.96,,,
COc1cc(OC)cc(-c2ccc(C(=O)O)cc2)c1,,,,,,,4.59,
COc1cc(OC)cc(-c2coc3cc(O)ccc3c2=O)c1,,,,,4.72,,,
COc1cc(OC)cc(-c2nc(CCOc3ccc(C[C@H](OC)C(=O)O)c4sccc34)c(C)o2)c1,,,,,8.08,,,
COc1cc(OC)cc(-c2noc(NC(C)CSC)n2)c1,4.35,3.96,,,,,,
COc1cc(OC)cc(C(=O)N(C)Cc2cccc(C)c2)c1,5.37,,,,,,,
COc1cc(OC)cc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)c1,,,,,7.7,,,
COc1cc(OC)nc(C(=O)N2CCCCc3cccnc32)n1,5.44,4.97,,,,,,
COc1cc(OC)nc(N2CCCC(c3nc4cc(C)ccc4[nH]3)C2)n1,5.07,3.19,,,,,,
COc1cc(OC)nc(N2CCCN(C(=O)c3ccsc3)CC2)n1,5.87,2.05,,,,,,
COc1cc(OCC(=O)O)c(C)cc1SCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,,,,,4.63,,,
COc1cc(OCC23CCC(/C=C/c4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CC3)cc(C(=O)O)c1,,,,7.75,,,,
COc1cc(OCC23CCC(/C=C/c4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CO3)cc(C(=O)O)c1,,,,6.96,,,,
COc1cc(OCC23CCC(/C=C/c4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)OC3)cc(C(=O)O)c1,,,,6.31,,,,
COc1cc(OCC23CCC(OCc4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CC3)ccc1C(=O)O,,,,7.28,,,,
COc1cc(OCC23CCC(OCc4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CC3)nc(C(=O)O)c1,,,,7.13,,,,
COc1cc(Oc2cc(C)c3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)ccn1,,,,,7.24,,,
COc1cc(Oc2cc(OC(C)C)c3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)ccn1,,,,,7.5,,,
COc1cc(Oc2ccc(C)nc2C)cc2c1nc(COc1cccc(C(=O)O)c1)n2C,,,,,6.6,,,
COc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)cc(C)n1,,,,,7.0,,,
COc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)ccn1,,,,,6.73,,,
COc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2F)ccn1,,,,,7.22,,,
COc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3n2)cc(C)n1,,,,,6.78,,,
COc1cc(S(=O)(=O)N2CCCc3cccc(OC)c32)sn1,5.58,1.99,,,,,,
COc1cc(S(=O)(=O)N2CCN(c3ccc(C)cc3)CC2)ccc1Cl,5.07,4.98,,,,,,
COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc3c(c2)OCO3)ccc1O,,,,,4.72,,,
COc1cc([C@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc3c(c2)OCO3)ccc1O,,,,,4.31,,,
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,,,,,4.23,,,
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc3c(c2)OCO3)cc(OC)c1O,,,,,4.65,,,
COc1cc([C@H]2S[C@@H](C)C(=O)Nc3c2c(C)nn3-c2ccccc2C)ccc1Oc1ccccc1,,,,5.72,,,,
COc1cc([N+](=O)[O-])ccc1NC(=O)CNc1ccccc1N1CCCC1=O,,,,5.36,,,,
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,,,6.58,,,,,
COc1cc2c(=O)n(CC(=O)Nc3ccccc3Cl)cnc2cc1F,4.57,3.98,,,,,,
COc1cc2c(N3CCC(CS(C)(=O)=O)CC3)ccnc2cc1F,3.73,1.81,,,,,,
COc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,,,,,,,5.7,
COc1cc2c(cc1C1CCCc3oc(/C=C/C(=O)O)cc31)C(C)(C)CCC2(C)C,,,,,,,7.32,
COc1cc2c(cc1CC=C(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,,,,,6.21,,,
COc1cc2c(cc1CC=C(C)C)C(=O)C[C@H](c1ccc(O)cc1)O2,,,,,6.55,,,
COc1cc2c(cc1CN(Cc1ccccn1)CC1CCCO1)CCC2,4.26,,,,,,,
COc1cc2c(cc1NC(=O)Nc1ccc(C)cc1)oc1ccccc12,,,4.0,,,,,
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OCc4cccc(C)c4)c3c[n+]1CC2,,,,4.08,,,,
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccccc1OCCc1cccs1)C2,,,,,6.21,,,
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.34,3.82,,,,,,
COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,,,5.15,,,,,
COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,,,5.44,,,,,
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,4.89,2.08,,,,,,
COc1cc2c(cc1\C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC2(C)C,,,,,,,8.5,
COc1cc2cc(C(=O)N[C@H](CC(N)=O)c3cccc(Cl)c3)[nH]c2cc1OC,4.2,4.76,,,,,,
COc1cc2ccc(=O)oc2cc1OC/C=C(\C)CCC=C(C)C,,,,,4.76,,,
COc1cc2ccc1-c1ccccc1CCc1ccc(cc1)Oc1cccc(c1)CC2,,,,,,5.6,,
COc1cc2nc(N3[C@@H]4CC[C@H]3C[C@@H](OC(=O)c3c(-c5c(Cl)cccc5Cl)noc3C3CC3)C4)sc2cc1C(=O)O,,,,7.1,,,,
COc1cc2nc(N3[C@@H]4CC[C@H]3C[C@@H](OC(=O)c3c(-c5c(F)cccc5F)noc3C3CC3)C4)sc2cc1C(=O)O,,,,6.7,,,,
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,1.78,2.04,,,,,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,,4.58,,,,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,4.7,,,,,
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2cc1CC=C(C)C,,,,,6.535,,,
COc1ccc(-c2[nH]c3ccccc3c2CCC(=O)NCc2cc(=O)nc(SC)[nH]2)cc1,4.4,3.94,,,,,,
COc1ccc(-c2[nH]c3ccccc3c2CCC(=O)NS(=O)(=O)c2cccs2)cc1,4.79,4.85,,,,,,
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3ccc(F)cc3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,,,,,8.15,,,
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3cccc(C(F)(F)F)c3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,,,,,7.22,,,
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3ccccc3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,,,,,8.52,,,
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3ccccc3C)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,,,,,8.15,,,
COc1ccc(-c2c(C(=O)NS(C)(=O)=O)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,,,,,8.7,,,
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1,,,,,5.6,,,
COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)[nH]n2)cc1,4.54,,,,,,,
COc1ccc(-c2cc(C(=O)NCc3nc4c(C)cccc4[nH]3)[nH]n2)cc1,3.9,4.67,,,,,,
COc1ccc(-c2cc(C(=O)Nc3cn[nH]c3)c3ccccc3n2)cc1,5.07,5.66,,,,,,
COc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,2.84,,,,,,,
COc1ccc(-c2ccc(CN(C(=O)CC(C)(C)C)c3nccc4cc(/C=C/C(=O)O)ccc34)cc2)cc1C,,,,5.26,,,,
COc1ccc(-c2ccc(CN(C(=O)CC(C)(C)C)c3nccc4cc(CCC(=O)O)ccc34)cc2)cc1C,,,,5.26,,,,
COc1ccc(-c2ccc(Oc3ccccc3C(C)(C)C)c(NC(=O)Nc3ccccc3F)c2)cc1C(=O)O,,,5.25,,,,,
COc1ccc(-c2ccc([C@H]3S[C@@H](C)C(=O)Nc4c3c(C)nn4-c3ccccc3C)cc2)cc1,,,,5.92,,,,
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,,,4.59,,,,,
COc1ccc(-c2cccc(C(=O)N(C)C3CCCCC3)c2)cc1CO,4.84,,,,,,,
COc1ccc(-c2cccc(C(=O)O)c2)cc1CNC(=O)c1ccc(Oc2ccccc2)cc1,,,,,5.23,,,
COc1ccc(-c2cccc(N(CC34CCC(c5cc(C6CC6)n(C)n5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,6.8,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5cc(C6CC6)nn5C)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,7.07,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5ccc(C6(C#N)CC6)cc5)(CC3)OC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,6.89,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5ccc(C6(C#N)CC6)cc5)(CC3)OC4)C(=O)C34CC(F)(C3)C4)c2)cn1,,,,6.53,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5cnc(C(F)(F)F)nc5)(CC3)OC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,6.1,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C(C)C)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,7.28,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C(C)C)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cn1,,,,7.01,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,7.72,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1C#N,,,,6.53,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1OC,,,,6.29,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cn1,,,,6.82,,,,
COc1ccc(-c2cccc(N(CC34CCC(c5nnc(C6CC6)o5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cn1,,,,6.81,,,,
COc1ccc(-c2ccccc2)cc1C(=O)Nc1ccc(CC(=O)O)cc1,,,,6.77,,,,
COc1ccc(-c2cn(CCn3[nH]c(=O)c4ccccc4c3=O)nn2)cn1,2.15,,,,,,,
COc1ccc(-c2cn3cccc(OCc4ccc(Cl)c(Cl)c4)c3n2)cc1,,,,,5.51,,,
COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1O,,,,,5.51,,,
COc1ccc(-c2n[nH]cc2CNC(=O)C2CC3(CCNCC3)CN2)cc1,2.11,,,,,,,
COc1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)no2)cc1,,,,5.54,,,,
COc1ccc(-c2nc(-c3ccccc3)no2)cc1,,,,4.79,,,,
COc1ccc(-c2nc(-c3ccccc3C)no2)cc1,,,,6.92,,,,
COc1ccc(-c2nc(C)c(C(C)NC(=O)NCc3c[nH]nc3C)s2)cc1,4.37,4.37,,,,,,
COc1ccc(-c2nc(C)c(CCOc3ccc4c(c3)CC[C@H]4CC(=O)O)n2C)cc1,,,,,7.07,,,
COc1ccc(-c2nc(CC3CCN(C(=O)Cc4c[nH]c5ccccc45)C3)no2)cc1,3.83,,,,,,,
COc1ccc(-c2nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)cc1,,,,,8.035,,,
COc1ccc(-c2nc(CCOc3ccc(CC4(C(=O)O)CCCO4)nc3)c(C)o2)cc1,,,,,7.005000000000001,,,
COc1ccc(-c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c4ccccc4)C(=O)O)cc3)c(C)o2)cc1,,,,,9.09,,,
COc1ccc(-c2nc(CCOc3ccc4c(c3)CC[C@H]4CC(=O)O)c(C)n2C)cc1,,,,,5.0,,,
COc1ccc(-c2nc(CCOc3ccc4c(c3)CC[C@H]4CC(=O)O)c(C)o2)cc1,,,,,8.52,,,
COc1ccc(-c2nc(CCOc3ccc4c(c3)CC[C@H]4CC(=O)O)c(C)s2)cc1,,,,,8.4,,,
COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,,,,,7.03,,,
COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,,,,,6.005,,,
COc1ccc(-c2nc(N3CCOCC3)cc3ccccc23)cn1,4.64,3.14,,,,,,
COc1ccc(-c2nc(SCC(=O)O)n(-c3ccccn3)c2-c2ccc(OC)cc2)cc1,,,,,6.65,,,
COc1ccc(-c2nc(SCCCCOc3ccc(OCC(=O)O)c(C)c3)sc2-c2ccc(OC)cc2)cc1,,,,,5.2,,,
COc1ccc(-c2nc(SCCCCOc3ccc(OCC(=O)O)cc3Cl)sc2-c2ccc(OC)cc2)cc1,,,,,5.59,,,
COc1ccc(-c2nc(SCCCOc3ccc(OCC(=O)O)c(C)c3)sc2-c2ccc(OC)cc2)cc1,,,,,5.16,,,
COc1ccc(-c2nc(SCCCOc3ccc(OCC(=O)O)cc3Cl)sc2-c2ccc(OC)cc2)cc1,,,,,5.34,,,
COc1ccc(-c2nc(SCCOc3ccc(OCC(=O)O)c(C)c3)sc2-c2ccc(OC)cc2)cc1,,,,,5.25,,,
COc1ccc(-c2nc(SCCOc3ccc(OCC(=O)O)cc3Cl)sc2-c2ccc(OC)cc2)cc1,,,,,5.23,,,
COc1ccc(-c2nc(Sc3cccc(C(C)C(=O)O)c3)sc2-c2ccc(OC)cc2)cc1,,,,,5.64,,,
COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,,,,6.25,,,,
COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(OC)n1,,,,6.225,,,,
COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1F,,,,,9.15,,,
COc1ccc(-c2nc3ccc(C)cn3c2NCc2ccccc2)cc1,,,,5.9,,,,
COc1ccc(-c2nc3ccc(C)cn3c2NCc2ccccc2)cc1OC,,,,6.04,,,,
COc1ccc(-c2nnc3n2CC(C)(C)CC3)c(OC)c1,5.2,2.33,,,,,,
COc1ccc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)NS(=O)(=O)C1CC1,,,,6.55,,,,
COc1ccc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)NS(C)(=O)=O,,,,7.48,,,,
COc1ccc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)O,,,,7.64,,,,
COc1ccc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CO4)n2)cc1C(=O)O,,,,6.6,,,,
COc1ccc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)OC4)n2)cc1C(=O)O,,,,6.0,,,,
COc1ccc(-c2noc(C34CCC(OCc5c(-c6c(Cl)cccc6Cl)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)O,,,,7.43,,,,
COc1ccc(-c2noc(C34CCC(OCc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)NS(C)(=O)=O,,,,7.58,,,,
COc1ccc(-c2noc(C34CCC(OCc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CO4)n2)cc1C(=O)O,,,,6.54,,,,
COc1ccc(-c2noc(C34CCC(OCc5c(-c6ccccc6C(F)(F)F)noc5C5CC5)(CC3)CC4)n2)cc1C(=O)O,,,,6.43,,,,
COc1ccc(-c2noc(CCCC(=O)Nc3cccc(Cl)c3C)n2)cc1,4.49,,,,,,,
COc1ccc(-c2noc(CCCC(=O)O)n2)cc1,2.65,,,,,,,
COc1ccc(-c2oc3ccc(N4CCOCC4)cc3c2C#Cc2ccc(N)cc2)cc1,,,4.02,,,,,
